-76.127344	69.872656	-93.581840	
-76.000000	69.713754	-93.594337	
-75.675796	69.324204	-93.625500	
-75.406737	69.000000	-93.651402	
-75.224760	68.775240	-93.669160	
-75.000000	68.496755	-93.691132	
-74.773665	68.226335	-93.712820	
-74.584730	68.000000	-93.730955	
-74.322187	67.677813	-93.756490	
-74.000000	67.281242	-93.787871	
-73.871487	67.128513	-93.800150	
-73.763622	67.000000	-93.810470	
-73.419617	66.580383	-93.843810	
-73.000000	66.067087	-93.884541	
-72.969261	66.030739	-93.887470	
-72.943328	66.000000	-93.889944	
-72.517039	65.482961	-93.931130	
-72.119907	65.000000	-93.969555	
-72.066455	64.933545	-93.974790	
-72.000000	64.850680	-93.981309	
-71.614448	64.385552	-94.018450	
-71.295664	64.000000	-94.049201	
-71.163426	63.836574	-94.062110	
-71.000000	63.634041	-94.078088	
-70.711839	63.288161	-94.105770	
-70.472338	63.000000	-94.128808	
-70.260420	62.739580	-94.149430	
-70.000000	62.418706	-94.174809	
-69.809207	62.190793	-94.193090	
-69.649850	62.000000	-94.208381	
-69.357430	61.642570	-94.236760	
-69.000000	61.204578	-94.271488	
-68.906549	61.093451	-94.280420	
-68.828130	61.000000	-94.287924	
-68.454446	60.545554	-94.324080	
-68.006918	60.000000	-94.367438	
-68.003834	59.996166	-94.367740	
-68.000000	59.991387	-94.368116	
-67.551464	59.448536	-94.411400	
-67.181700	59.000000	-94.447127	
-67.100458	58.899542	-94.455060	
-67.000000	58.775012	-94.464883	
-66.648479	58.351521	-94.498720	
-66.357328	58.000000	-94.526779	
-66.197113	57.802887	-94.542380	
-66.000000	57.559802	-94.561599	
-65.745485	57.254515	-94.586040	
-65.533738	57.000000	-94.606397	
-65.293790	56.706210	-94.629700	
-65.000000	56.345677	-94.658268	
-64.842480	56.157520	-94.673360	
-64.710870	56.000000	-94.685986	
-64.390484	55.609516	-94.717030	
-64.000000	55.132566	-94.754902	
-63.939461	55.060539	-94.760690	
-63.888674	55.000000	-94.765550	
-63.487188	54.512812	-94.804350	
-63.065460	54.000000	-94.845152	
-63.036200	53.963800	-94.848010	
-63.000000	53.918915	-94.851550	
-62.583898	53.416102	-94.891670	
-62.240236	53.000000	-94.924841	
-62.132580	52.867420	-94.935330	
-62.000000	52.703793	-94.948262	
-61.680610	52.319390	-94.978990	
-61.415742	52.000000	-95.004499	
-61.228988	51.771012	-95.022650	
-61.000000	51.489659	-95.044932	
-60.777321	51.222679	-95.066310	
-60.591929	51.000000	-95.084126	
-60.325417	50.674583	-95.109970	
-60.000000	50.276452	-95.141567	
-59.874027	50.125973	-95.153640	
-59.768754	50.000000	-95.163736	
-59.421863	49.578137	-95.197300	
-59.000000	49.064118	-95.238161	
-58.970727	49.029273	-95.240960	
-58.946175	49.000000	-95.243310	
-58.518322	48.481678	-95.284620	
-58.121444	48.000000	-95.322978	
-58.067048	47.932952	-95.328280	
-58.000000	47.850148	-95.334823	
-57.614789	47.385211	-95.371940	
-57.296195	47.000000	-95.402668	
-57.163232	46.836768	-95.415600	
-57.000000	46.635996	-95.431492	
-56.711262	46.288738	-95.459260	
-56.471590	46.000000	-95.482330	
-56.259441	45.740559	-95.502920	
-56.000000	45.422700	-95.528125	
-55.807738	45.192262	-95.546580	
-55.647589	45.000000	-95.561966	
-55.355672	44.644328	-95.590240	
-55.000000	44.210213	-95.624730	
-54.904214	44.095786	-95.633910	
-54.824158	44.000000	-95.641587	
-54.451919	43.548081	-95.677570	
-54.001239	43.000000	-95.721176	
-54.000684	42.999316	-95.721230	
-54.000000	42.998470	-95.721297	
-53.548179	42.451821	-95.764890	
-53.175349	42.000000	-95.800894	
-53.096680	41.903320	-95.808550	
-53.000000	41.784296	-95.817968	
-52.644450	41.355550	-95.852210	
-52.350068	41.000000	-95.880586	
-52.192704	40.807296	-95.895870	
-52.000000	40.570917	-95.914604	
-51.740729	40.259271	-95.939530	
-51.525361	40.000000	-95.960253	
-51.288750	39.711250	-95.983190	
-51.000000	39.358292	-96.011207	
-50.837013	39.162987	-96.026850	
-50.701199	39.000000	-96.039899	
-50.384817	38.615183	-96.070520	
-50.000000	38.146385	-96.107789	
-49.933301	38.066699	-96.114180	
-49.877552	38.000000	-96.119526	
-49.480900	37.519100	-96.157840	
-49.053398	37.000000	-96.199169	
-49.029454	36.970546	-96.201500	
-49.000000	36.934257	-96.204370	
-48.576998	36.423002	-96.245160	
-48.227533	36.000000	-96.278886	
-48.125317	35.874683	-96.288820	
-48.000000	35.720800	-96.301010	
-47.673106	35.326894	-96.332480	
-47.402215	35.000000	-96.358579	
-47.221206	34.778794	-96.376140	
-47.000000	34.508050	-96.397619	
-46.769224	34.230776	-96.419800	
-46.577418	34.000000	-96.438250	
-46.317117	33.682883	-96.463460	
-46.000000	33.295975	-96.494198	
-45.865350	33.134650	-96.507120	
-45.753115	33.000000	-96.517901	
-45.413046	32.586954	-96.550790	
-45.000000	32.084544	-96.590759	
-44.961480	32.038520	-96.594450	
-44.929284	32.000000	-96.597537	
-44.508993	31.491007	-96.638110	
-44.104120	31.000000	-96.677224	
-44.057372	30.942628	-96.681770	
-44.000000	30.872112	-96.687354	
-43.604953	30.395047	-96.725430	
-43.278268	30.000000	-96.756941	
-43.153123	29.846877	-96.769090	
-43.000000	29.659248	-96.783967	
-42.700925	29.299075	-96.812750	
-42.452913	29.000000	-96.836636	
-42.248898	28.751102	-96.856410	
-42.000000	28.447021	-96.880553	
-41.796908	28.203092	-96.900070	
-41.628033	28.000000	-96.916310	
-41.344693	27.655307	-96.943730	
-41.000000	27.235404	-96.977112	
-40.892899	27.107101	-96.987390	
-40.803608	27.000000	-96.995966	
-40.440507	26.559493	-97.031060	
-40.000000	26.024371	-97.073656	
-39.988897	26.011103	-97.074720	
-39.979616	26.000000	-97.075610	
-39.536337	25.463663	-97.118380	
-39.153614	25.000000	-97.155333	
-39.084571	24.915429	-97.162040	
-39.000000	24.811695	-97.170261	
-38.632180	24.367820	-97.205700	
-38.327766	24.000000	-97.235050	
-38.180226	23.819774	-97.249360	
-38.000000	23.599330	-97.266853	
-37.728037	23.271963	-97.293020	
-37.502375	23.000000	-97.314746	
-37.275902	22.724098	-97.336680	
-37.000000	22.387544	-97.363420	
-36.823903	22.176097	-97.380340	
-36.677421	22.000000	-97.394424	
-36.371599	21.628401	-97.424000	
-36.000000	21.176314	-97.459970	
-35.919779	21.080221	-97.467670	
-35.852887	21.000000	-97.474093	
-35.467312	20.532688	-97.511330	
-35.028333	20.000000	-97.553753	
-35.015605	19.984395	-97.554990	
-35.000000	19.965236	-97.556508	
-34.563041	19.436959	-97.598650	
-34.202046	19.000000	-97.633489	
-34.111154	18.888846	-97.642310	
-34.000000	18.752745	-97.653105	
-33.658785	18.341215	-97.685970	
-33.376198	18.000000	-97.713205	
-33.206724	17.793276	-97.729630	
-33.000000	17.540805	-97.749678	
-32.754541	17.245459	-97.773290	
-32.550772	17.000000	-97.792903	
-32.302316	16.697684	-97.816950	
-32.000000	16.329395	-97.846229	
-31.850307	16.149693	-97.860610	
-31.725751	16.000000	-97.872584	
-31.397926	15.602074	-97.904270	
-31.000000	15.118497	-97.942765	
-30.946084	15.053916	-97.947940	
-30.901119	15.000000	-97.952257	
-30.493552	14.506448	-97.991600	
-30.075811	14.000000	-98.031950	
-30.041726	13.958274	-98.035260	
-30.000000	13.907135	-98.039314	
-29.589194	13.410806	-98.078920	
-29.249552	13.000000	-98.111685	
-29.137202	12.862798	-98.122580	
-29.000000	12.695054	-98.135894	
-28.684850	12.315150	-98.166240	
-28.423700	12.000000	-98.191401	
-28.232699	11.767301	-98.209900	
-28.000000	11.483480	-98.232451	
-27.780518	11.219482	-98.253560	
-27.598240	11.000000	-98.271101	
-27.328215	10.671785	-98.297220	
-27.000000	10.272396	-98.328987	
-26.876198	10.123802	-98.340880	
-26.773158	10.000000	-98.350786	
-26.423750	9.576250	-98.384550	
-26.000000	9.061785	-98.425512	
-25.971887	9.028113	-98.428210	
-25.948439	9.000000	-98.430461	
-25.519300	8.480700	-98.471870	
-25.122480	8.000000	-98.510183	
-25.067370	7.932630	-98.515530	
-25.000000	7.850183	-98.522071	
-24.614866	7.385134	-98.559190	
-24.296243	7.000000	-98.589916	
-24.162782	6.837218	-98.602850	
-24.000000	6.638458	-98.618635	
-23.710444	6.289556	-98.646510	
-23.470385	6.000000	-98.669633	
-23.258214	5.741786	-98.690170	
-23.000000	5.427204	-98.715178	
-22.806036	5.193964	-98.733830	
-22.644892	5.000000	-98.749334	
-22.353664	4.646336	-98.777490	
-22.000000	4.216403	-98.811702	
-21.901638	4.098362	-98.821150	
-21.819754	4.000000	-98.829021	
-21.449132	3.550868	-98.864820	
-21.000000	3.006043	-98.908216	
-20.997250	3.002750	-98.908480	
-20.994957	3.000000	-98.908700	
-20.544615	2.455385	-98.952140	
-20.168431	2.000000	-98.988446	
-20.092594	1.907406	-98.995800	
-20.000000	1.794235	-99.004784	
-19.640112	1.359888	-99.039460	
-19.342210	1.000000	-99.068179	
-19.187949	0.812051	-99.083120	
-19.000000	0.582823	-99.101334	
-18.735623	0.264377	-99.126780	
-18.516344	0.000000	-99.147896	
-18.283324	-0.283324	-99.170440	
-18.000000	-0.628152	-99.197865	
-17.831146	-0.831146	-99.214100	
-17.690821	-1.000000	-99.227599	
-17.378715	-1.378715	-99.257760	
-17.000000	-1.838702	-99.294378	
-16.926680	-1.926680	-99.301420	
-16.865631	-2.000000	-99.307288	
-16.474123	-2.474123	-99.345090	
-16.040293	-3.000000	-99.386991	
-16.022160	-3.022160	-99.388750	
-16.000000	-3.049270	-99.390901	
-15.569546	-3.569546	-99.432410	
-15.213740	-4.000000	-99.466738	
-15.117445	-4.117445	-99.476070	
-15.000000	-4.260827	-99.487458	
-14.664983	-4.664983	-99.519730	
-14.387532	-5.000000	-99.546470	
-14.212750	-5.212750	-99.563390	
-14.000000	-5.471963	-99.583996	
-13.760433	-5.760433	-99.607050	
-13.561657	-6.000000	-99.626188	
-13.308072	-6.308072	-99.650710	
-13.000000	-6.682690	-99.680516	
-12.855895	-6.855895	-99.694370	
-12.736106	-7.000000	-99.705892	
-12.403411	-7.403411	-99.738030	
-12.000000	-7.893019	-99.777028	
-11.951368	-7.951368	-99.781700	
-11.910868	-8.000000	-99.785591	
-11.498766	-8.498766	-99.825360	
-11.084996	-9.000000	-99.865309	
-11.046723	-9.046723	-99.869020	
-11.000000	-9.103817	-99.873553	
-10.594135	-9.594135	-99.912680	
-10.258472	-10.000000	-99.945055	
-10.141964	-10.141964	-99.956340	
-10.000000	-10.315102	-99.970097	
-9.689517	-10.689517	-100.000000	
-9.432273	-11.000000	-100.024810	
-9.237222	-11.237222	-100.043700	
-9.000000	-11.525992	-100.066633	
-8.784912	-11.784912	-100.087300	
-8.606389	-12.000000	-100.104501	
-8.332497	-12.332497	-100.131000	
-8.000000	-12.736498	-100.163111	
-7.880319	-12.880319	-100.174600	
-7.780810	-13.000000	-100.184179	
-7.427789	-13.427789	-100.218300	
-7.000000	-13.946630	-100.259668	
-6.975737	-13.975737	-100.262000	
-6.955530	-14.000000	-100.263939	
-6.523095	-14.523095	-100.305600	
-6.129182	-15.000000	-100.343655	
-6.070982	-15.070982	-100.349300	
-6.000000	-15.157631	-100.356173	
-5.618415	-15.618415	-100.392900	
-5.302683	-16.000000	-100.423373	
-5.166181	-16.166181	-100.436600	
-5.000000	-16.368673	-100.452711	
-4.713749	-16.713749	-100.480300	
-4.476490	-17.000000	-100.503125	
-4.261398	-17.261398	-100.523900	
-4.000000	-17.579343	-100.549217	
-3.809095	-17.809095	-100.567600	
-3.650597	-18.000000	-100.582869	
-3.356631	-18.356631	-100.611300	
-3.000000	-18.789650	-100.645729	
-2.904452	-18.904452	-100.654900	
-2.824993	-19.000000	-100.662548	
-2.451880	-19.451880	-100.698600	
-2.000000	-19.999605	-100.742183	
-1.999820	-19.999820	-100.742200	
-1.999671	-20.000000	-100.742214	
-1.547142	-20.547142	-100.785900	
-1.172898	-21.000000	-100.822044	
-1.094966	-21.094966	-100.829600	
-1.000000	-21.210786	-100.838790	
-0.642418	-21.642418	-100.873200	
-0.346420	-22.000000	-100.901761	
-0.190128	-22.190128	-100.916900	
0.000000	-22.421610	-100.935282	
0.262293	-22.737707	-100.960500	
0.479768	-23.000000	-100.981466	
0.714693	-23.285307	-101.004200	
1.000000	-23.632081	-101.031822	
1.166991	-23.833009	-101.047900	
1.305671	-24.000000	-101.061227	
1.619499	-24.380501	-101.091500	
2.000000	-24.842210	-101.128305	
2.071679	-24.928321	-101.135200	
2.131300	-25.000000	-101.140925	
2.524290	-25.475710	-101.178800	
2.957072	-26.000000	-101.220624	
2.976412	-26.023588	-101.222500	
3.000000	-26.052380	-101.224789	
3.429066	-26.570934	-101.266200	
3.783816	-27.000000	-101.300374	
3.881300	-27.118700	-101.309800	
4.000000	-27.263347	-101.321308	
4.333830	-27.666170	-101.353500	
4.610275	-28.000000	-101.380169	
4.786172	-28.213828	-101.397200	
5.000000	-28.473973	-101.417865	
5.238582	-28.761418	-101.440800	
5.436459	-29.000000	-101.459873	
5.691028	-29.308972	-101.484500	
6.000000	-29.684265	-101.514334	
6.143322	-29.856678	-101.528100	
6.262373	-30.000000	-101.539566	
6.595869	-30.404131	-101.571800	
7.000000	-30.894232	-101.610878	
7.048050	-30.951950	-101.615500	
7.088024	-31.000000	-101.619338	
7.500695	-31.499305	-101.659100	
7.914207	-32.000000	-101.699051	
7.952875	-32.047125	-101.702800	
8.000000	-32.104599	-101.707360	
8.405509	-32.594491	-101.746400	
8.740922	-33.000000	-101.778778	
8.857794	-33.142206	-101.790100	
9.000000	-33.315368	-101.803882	
9.310309	-33.689691	-101.833800	
9.567367	-34.000000	-101.858537	
9.762697	-34.237303	-101.877400	
10.000000	-34.525814	-101.900378	
10.215098	-34.784902	-101.921100	
10.393548	-35.000000	-101.938259	
10.667585	-35.332415	-101.964700	
11.000000	-35.735943	-101.996861	
11.119875	-35.880125	-102.008400	
11.219472	-36.000000	-102.017991	
11.572458	-36.427542	-102.052100	
12.000000	-36.945762	-102.093335	
12.024642	-36.975358	-102.095700	
12.045144	-37.000000	-102.097673	
12.477318	-37.522682	-102.139400	
12.871701	-38.000000	-102.177406	
12.929550	-38.070450	-102.183000	
13.000000	-38.156306	-102.189831	
13.382165	-38.617835	-102.226700	
13.698390	-39.000000	-102.257220	
13.834497	-39.165503	-102.270400	
14.000000	-39.366897	-102.286397	
14.286999	-39.713001	-102.314000	
14.524821	-40.000000	-102.336935	
14.739428	-40.260572	-102.357700	
15.000000	-40.577179	-102.382923	
15.191821	-40.808179	-102.401400	
15.351001	-41.000000	-102.416704	
15.644346	-41.355654	-102.445000	
16.000000	-41.787158	-102.479399	
16.096633	-41.903367	-102.488700	
16.176934	-42.000000	-102.496414	
16.549249	-42.450751	-102.532300	
17.000000	-42.996843	-102.575862	
17.001434	-42.998566	-102.576000	
17.002628	-43.000000	-102.576115	
17.454139	-43.545861	-102.619700	
17.829525	-44.000000	-102.655867	
17.906419	-44.093581	-102.663300	
18.000000	-44.207549	-102.672370	
18.359016	-44.640984	-102.707000	
18.656191	-45.000000	-102.735610	
18.811392	-45.188608	-102.750600	
19.000000	-45.417974	-102.768865	
19.263882	-45.736118	-102.794300	
19.482611	-46.000000	-102.815390	
19.716350	-46.283650	-102.838000	
20.000000	-46.628106	-102.865385	
20.168736	-46.831264	-102.881600	
20.308790	-47.000000	-102.895094	
20.621294	-47.378706	-102.925300	
21.000000	-47.837949	-102.961835	
21.073580	-47.926420	-102.968900	
21.134734	-48.000000	-102.974788	
21.526225	-48.473775	-103.012600	
21.960767	-49.000000	-103.054586	
21.978456	-49.021544	-103.056300	
22.000000	-49.047803	-103.058384	
22.431143	-49.568857	-103.099900	
22.787655	-50.000000	-103.134321	
22.883467	-50.116533	-103.143600	
23.000000	-50.258364	-103.154865	
23.336049	-50.663951	-103.187200	
23.614302	-51.000000	-103.214045	
23.788464	-51.211536	-103.230900	
24.000000	-51.468638	-103.251379	
24.240943	-51.759057	-103.274600	
24.440712	-52.000000	-103.293815	
24.693447	-52.306553	-103.318200	
25.000000	-52.678631	-103.347856	
25.145826	-52.854174	-103.361900	
25.266891	-53.000000	-103.373563	
25.598415	-53.401585	-103.405600	
26.000000	-53.888348	-103.444332	
26.050699	-53.949301	-103.449200	
26.092844	-54.000000	-103.453257	
26.503372	-54.496628	-103.492900	
26.919210	-55.000000	-103.532978	
26.955648	-55.044352	-103.536500	
27.000000	-55.098374	-103.540799	
27.408316	-55.591684	-103.580200	
27.746070	-56.000000	-103.612803	
27.860681	-56.139319	-103.623900	
28.000000	-56.308784	-103.637363	
28.313249	-56.686751	-103.667500	
28.572698	-57.000000	-103.692527	
28.765700	-57.234300	-103.711200	
29.000000	-57.518919	-103.733825	
29.218170	-57.781830	-103.754800	
29.399100	-58.000000	-103.772241	
29.670705	-58.329295	-103.798500	
30.000000	-58.728785	-103.830348	
30.123080	-58.876920	-103.842200	
30.225280	-59.000000	-103.852022	
30.575698	-59.424302	-103.885800	
31.000000	-59.938386	-103.926807	
31.027980	-59.972020	-103.929500	
31.051242	-60.000000	-103.931734	
31.480678	-60.519322	-103.973100	
31.877915	-61.000000	-104.011465	
31.932995	-61.067005	-104.016800	
32.000000	-61.148571	-104.023293	
32.385646	-61.614354	-104.060500	
32.704750	-62.000000	-104.091227	
32.838048	-62.161952	-104.104100	
33.000000	-62.358840	-104.119781	
33.290603	-62.709397	-104.147800	
33.531362	-63.000000	-104.171021	
33.743088	-63.256912	-104.191500	
34.000000	-63.568846	-104.216302	
34.195549	-63.804451	-104.235100	
34.357757	-64.000000	-104.250734	
34.648115	-64.351885	-104.278800	
35.000000	-64.778593	-104.312747	
35.100485	-64.899515	-104.322400	
35.183937	-65.000000	-104.330438	
35.553129	-65.446871	-104.366100	
36.000000	-65.988088	-104.409279	
36.005410	-65.994590	-104.409800	
36.009908	-66.000000	-104.410232	
36.458132	-66.541868	-104.453400	
36.836865	-67.000000	-104.489971	
36.910486	-67.089514	-104.497100	
37.000000	-67.198419	-104.505751	
37.363123	-67.636877	-104.540700	
37.663678	-68.000000	-104.569703	
37.815558	-68.184442	-104.584400	
38.000000	-68.408559	-104.602254	
38.268102	-68.731898	-104.628100	
38.490275	-69.000000	-104.649476	
38.720618	-69.279382	-104.671700	
39.000000	-69.618445	-104.698726	
39.173071	-69.826929	-104.715400	
39.316663	-70.000000	-104.729206	
39.625665	-70.374335	-104.759000	
40.000000	-70.828083	-104.795187	
40.078030	-70.921970	-104.802700	
40.142845	-71.000000	-104.808942	
40.530699	-71.469301	-104.846400	
40.969044	-72.000000	-104.888650	
40.983009	-72.016991	-104.890000	
41.000000	-72.037678	-104.891647	
41.435722	-72.564278	-104.933700	
41.796046	-73.000000	-104.968408	
41.888112	-73.111888	-104.977300	
42.000000	-73.247944	-104.988135	
42.340734	-73.659266	-105.021000	
42.622836	-74.000000	-105.048218	
42.793202	-74.206798	-105.064700	
43.000000	-74.457963	-105.084667	
43.245736	-74.754264	-105.108300	
43.449421	-75.000000	-105.127940	
43.698280	-75.301720	-105.152000	
44.000000	-75.667738	-105.181180	
44.150726	-75.849274	-105.195700	
44.275802	-76.000000	-105.207725	
44.603346	-76.396654	-105.239300	
45.000000	-76.877275	-105.277637	
45.055707	-76.944293	-105.283000	
45.101986	-77.000000	-105.287447	
45.508399	-77.491601	-105.326600	
45.928466	-78.000000	-105.367174	
45.960744	-78.039256	-105.370300	
46.000000	-78.087024	-105.374103	
46.413442	-78.586558	-105.414000	
46.755440	-79.000000	-105.446937	
46.865864	-79.134136	-105.457600	
47.000000	-79.297168	-105.470586	
47.318473	-79.681527	-105.501300	
47.582212	-80.000000	-105.526684	
47.770971	-80.229029	-105.544900	
48.000000	-80.507074	-105.567059	
48.223494	-80.776506	-105.588600	
48.408784	-81.000000	-105.606464	
48.676066	-81.323934	-105.632300	
49.000000	-81.716746	-105.663550	
49.128506	-81.871494	-105.675900	
49.235162	-82.000000	-105.686177	
49.581149	-82.418851	-105.719600	
50.000000	-82.926188	-105.759982	
50.033507	-82.966493	-105.763200	
50.061347	-83.000000	-105.765881	
50.486221	-83.513779	-105.806900	
50.888087	-84.000000	-105.845709	
50.938599	-84.061401	-105.850600	
51.000000	-84.136081	-105.856533	
51.391281	-84.608719	-105.894200	
51.715037	-85.000000	-105.925447	
51.843734	-85.156266	-105.937900	
52.000000	-85.346112	-105.952990	
52.296331	-85.703669	-105.981500	
52.541792	-86.000000	-106.005176	
52.748857	-86.251143	-106.025200	
53.000000	-86.555913	-106.049493	
53.201371	-86.798629	-106.068900	
53.368353	-87.000000	-106.084960	
53.653968	-87.346032	-106.112500	
54.000000	-87.765488	-106.145952	
54.106401	-87.893599	-106.156200	
54.194726	-88.000000	-106.164710	
54.559067	-88.440933	-106.199900	
55.000000	-88.974841	-106.242403	
55.011422	-88.988578	-106.243500	
55.020913	-89.000000	-106.244414	
55.464155	-89.535845	-106.287200	
55.847898	-90.000000	-106.324168	
55.916565	-90.083435	-106.330800	
56.000000	-90.184868	-106.338879	
56.369233	-90.630767	-106.374500	
56.674825	-91.000000	-106.403990	
56.821714	-91.178286	-106.418200	
57.000000	-91.394793	-106.435413	
57.274301	-91.725699	-106.461800	
57.501563	-92.000000	-106.483718	
57.726852	-92.273148	-106.505500	
58.000000	-92.604495	-106.531856	
58.179359	-92.820641	-106.549100	
58.328115	-93.000000	-106.563439	
58.631978	-93.368022	-106.592800	
59.000000	-93.813980	-106.628371	
59.084406	-93.915594	-106.636500	
59.154483	-94.000000	-106.643235	
59.537093	-94.462907	-106.680100	
59.980793	-95.000000	-106.722961	
59.989461	-95.010539	-106.723800	
60.000000	-95.023359	-106.724818	
60.442198	-95.557802	-106.767400	
60.807886	-96.000000	-106.802705	
60.894636	-96.105364	-106.811100	
61.000000	-96.233402	-106.821300	
61.347291	-96.652709	-106.854800	
61.634792	-97.000000	-106.882477	
61.799799	-97.200201	-106.898400	
62.000000	-97.443226	-106.917769	
62.252375	-97.747625	-106.942100	
62.461515	-98.000000	-106.962268	
62.704950	-98.295050	-106.985800	
63.000000	-98.652837	-107.014264	
63.157449	-98.842551	-107.029400	
63.288058	-99.000000	-107.041988	
63.610091	-99.389909	-107.073100	
64.000000	-99.862236	-107.110693	
64.062514	-99.937486	-107.116700	
64.114424	-100.000000	-107.121700	
64.515221	-100.484779	-107.160400	
64.940975	-101.000000	-107.201521	
64.967618	-101.032382	-107.204100	
65.000000	-101.071757	-107.207229	
65.420340	-101.579660	-107.247700	
65.768042	-102.000000	-107.281263	
65.872806	-102.127194	-107.291400	
66.000000	-102.281698	-107.303682	
66.325449	-102.674551	-107.335000	
66.594929	-103.000000	-107.360998	
66.777982	-103.222018	-107.378700	
67.000000	-103.491429	-107.400175	
67.230548	-103.769452	-107.422400	
67.421638	-104.000000	-107.440783	
67.683147	-104.316853	-107.466000	
68.000000	-104.700953	-107.496632	
68.135638	-104.864362	-107.509700	
68.248172	-105.000000	-107.520520	
68.588301	-105.411699	-107.553300	
69.000000	-105.910272	-107.593079	
69.040719	-105.959281	-107.597000	
69.074535	-106.000000	-107.600257	
69.493444	-106.506556	-107.640700	
69.901314	-107.000000	-107.679997	
69.945870	-107.054130	-107.684300	
70.000000	-107.119924	-107.689541	
70.398578	-107.601422	-107.728000	
70.728358	-108.000000	-107.759756	
70.851069	-108.148931	-107.771600	
71.000000	-108.329770	-107.786011	
71.303701	-108.696299	-107.815300	
71.555226	-109.000000	-107.839563	
71.756257	-109.243743	-107.859000	
72.000000	-109.539414	-107.882518	
72.208815	-109.791185	-107.902600	
72.381923	-110.000000	-107.919290	
72.661435	-110.338565	-107.946300	
73.000000	-110.748856	-107.979025	
73.113920	-110.886080	-107.990000	
73.208449	-111.000000	-107.999088	
